Removed Pin From Net: NetName=5V_PER_fused Pin=BS2B-2
Removed Pin From Net: NetName=5V_PER_fused Pin=BS2C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=C7B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=C7C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=C10B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=C10C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R10B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R10C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R13B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R13C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R15B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R15C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R18B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R18C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R19B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R19C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R21B-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=R21C-2
Removed Pin From Net: NetName=3V3_PER_fused Pin=U1B-18
Removed Pin From Net: NetName=3V3_PER_fused Pin=U1C-18
Removed Pin From Net: NetName=3V3_PER_fused Pin=X2-1
Removed Pin From Net: NetName=DIG_IO_29 Pin=X2-3
Removed Pin From Net: NetName=5V_PER_fused Pin=X2-5
Removed Pin From Net: NetName=DIG_IO_28 Pin=X2-7
Removed Pin From Net: NetName=DIG_IO_27 Pin=X2-11
Change Component Designator: OldDesignator=D3 NewDesignator=D5
Change Component Designator: OldDesignator=R37A NewDesignator=R41A
Change Component Designator: OldDesignator=R37B NewDesignator=R41B
Change Component Designator: OldDesignator=R37C NewDesignator=R41C
Change Component Designator: OldDesignator=R38A NewDesignator=R42A
Change Component Designator: OldDesignator=R38B NewDesignator=R42B
Change Component Designator: OldDesignator=R38C NewDesignator=R42C
Change Component Designator: OldDesignator=R39A NewDesignator=R43A
Change Component Designator: OldDesignator=R39B NewDesignator=R43B
Change Component Designator: OldDesignator=R39C NewDesignator=R43C
Change Component Designator: OldDesignator=R40A NewDesignator=R44A
Change Component Designator: OldDesignator=R40B NewDesignator=R44B
Change Component Designator: OldDesignator=R40C NewDesignator=R44C
Change Component Designator: OldDesignator=R41A NewDesignator=R45A
Change Component Designator: OldDesignator=R41B NewDesignator=R45B
Change Component Designator: OldDesignator=R41C NewDesignator=R45C
Change Component Designator: OldDesignator=R42A NewDesignator=R46A
Change Component Designator: OldDesignator=R42B NewDesignator=R46B
Change Component Designator: OldDesignator=R42C NewDesignator=R46C
Change Component Designator: OldDesignator=R43A NewDesignator=R47A
Change Component Designator: OldDesignator=R43B NewDesignator=R47B
Change Component Designator: OldDesignator=R43C NewDesignator=R47C
Change Component Designator: OldDesignator=R44A NewDesignator=R48A
Change Component Designator: OldDesignator=R44B NewDesignator=R48B
Change Component Designator: OldDesignator=R44C NewDesignator=R48C
Change Component Designator: OldDesignator=R45A NewDesignator=R49A
Change Component Designator: OldDesignator=R45B NewDesignator=R49B
Change Component Designator: OldDesignator=R45C NewDesignator=R49C
Change Component Designator: OldDesignator=R46A NewDesignator=R50A
Change Component Designator: OldDesignator=R46B NewDesignator=R50B
Change Component Designator: OldDesignator=R46C NewDesignator=R50C
Change Component Designator: OldDesignator=R47A NewDesignator=R51A
Change Component Designator: OldDesignator=R47B NewDesignator=R51B
Change Component Designator: OldDesignator=R47C NewDesignator=R51C
Change Component Designator: OldDesignator=R48A NewDesignator=R52A
Change Component Designator: OldDesignator=R48B NewDesignator=R52B
Change Component Designator: OldDesignator=R48C NewDesignator=R52C
Change Component Designator: OldDesignator=R49A NewDesignator=R53A
Change Component Designator: OldDesignator=R49B NewDesignator=R53B
Change Component Designator: OldDesignator=R49C NewDesignator=R53C
Added Component: Designator=D3(WL-SMCW_0603)
Add component (AddParameter): Name = "Color"; Value = "red"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "LED Diode"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.mouser.de/datasheet/2/445/150120RS75000-1714636.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "MGremer"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "08.12.2020 10:48:12"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current I_f"; Value = "20 mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage U_f"; Value = "2 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "03.03.2021 09:59:52"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Light Intensity"; Value = "800 mcd"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wuerth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "150060RS86000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Power"; Value = "48 mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 85 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2"; Value = "Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "710-150060RS86000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 2"; Value = "3408608"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 3"; Value = "732-150060RS86000CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Standard"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Wavelength"; Value = "624 nm"; VariantName = "[No Variations]"
Added Component: Designator=D4(WL-SMCW_0603)
Add component (AddParameter): Name = "Color"; Value = "red"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "LED Diode"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.mouser.de/datasheet/2/445/150120RS75000-1714636.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "MGremer"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "08.12.2020 10:48:12"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current I_f"; Value = "20 mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage U_f"; Value = "2 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "03.03.2021 09:59:52"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Light Intensity"; Value = "800 mcd"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wuerth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "150060RS86000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Power"; Value = "48 mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 85 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2"; Value = "Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "710-150060RS86000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 2"; Value = "3408608"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 3"; Value = "732-150060RS86000CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Standard"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Wavelength"; Value = "624 nm"; VariantName = "[No Variations]"
Added Component: Designator=D6(WL-SMCW_0603)
Add component (AddParameter): Name = "Color"; Value = "green"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "LED Diode"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.mouser.de/datasheet/2/445/150060GS75020-1714345.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "MGremer"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "08.12.2020 10:41:11"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current I_f"; Value = "20 mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage U_f"; Value = "3.2 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "03.03.2021 09:59:51"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Light Intensity"; Value = "3000 mcd"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wuerth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "150060GS84000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Power"; Value = "78 mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 85 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2"; Value = "Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "710-150060GS84000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 2"; Value = "3408612"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 3"; Value = "732-150060GS84000CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Standard"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Wavelength"; Value = "525 nm"; VariantName = "[No Variations]"
Added Component: Designator=D7(WL-SMCW_0603)
Add component (AddParameter): Name = "Color"; Value = "green"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "LED Diode"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.mouser.de/datasheet/2/445/150060GS75020-1714345.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "MGremer"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "08.12.2020 10:41:11"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current I_f"; Value = "20 mA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage U_f"; Value = "3.2 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "03.03.2021 09:59:51"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Light Intensity"; Value = "3000 mcd"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wuerth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "150060GS84000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal Power"; Value = "78 mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 85 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2"; Value = "Farnell"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "710-150060GS84000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 2"; Value = "3408612"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 3"; Value = "732-150060GS84000CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Standard"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Wavelength"; Value = "525 nm"; VariantName = "[No Variations]"
Added Component: Designator=F3(1812_PTC_Polyfuse_Littelfuse)
Add component (AddParameter): Name = "Component Type"; Value = "Littelfuse_PTC_1812"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_surface_mount_catalog_datasheet.pdf.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created"; Value = "2019_02_10_AGeiger"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "MHlatky"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "07.05.2021 06:50:33"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Hold Current"; Value = "1.1A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "27.05.2022 15:06:17"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC Part Number"; Value = "C70119"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Littelfuse"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "Littelfuse_PTC_1812"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Littelfuse"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MPN"; Value = "miniASMDC110F/24"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal current"; Value = "1 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 85 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "1812"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "0.18 Ohm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "530-0ZCG0150BF2C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Trip Current"; Value = "2.2A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Fuse"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "PTC, 1.1 A, 24V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "24V"; VariantName = "[No Variations]"
Added Component: Designator=F4(1812_PTC_Polyfuse_Littelfuse)
Add component (AddParameter): Name = "Component Type"; Value = "Littelfuse_PTC_1812"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_surface_mount_catalog_datasheet.pdf.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created"; Value = "2019_02_10_AGeiger"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "MHlatky"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "07.05.2021 06:50:33"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Hold Current"; Value = "1.1A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "27.05.2022 15:06:17"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC Part Number"; Value = "C70119"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Littelfuse"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "Littelfuse_PTC_1812"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Littelfuse"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MPN"; Value = "miniASMDC110F/24"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Nominal current"; Value = "1 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 85 °C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "1812"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "0.18 Ohm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "530-0ZCG0150BF2C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Trip Current"; Value = "2.2A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Fuse"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "PTC, 1.1 A, 24V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage"; Value = "24V"; VariantName = "[No Variations]"
Added Component: Designator=F6(1812_PTC_Polyfuse_Littelfuse)
